,stateDt,decideCnt,clearCnt,examCnt,deathCnt,careCnt,resutlNegCnt,accExamCnt,accExamCompCnt,accDefRate
503,20211008,327976.0,292091.0,1232857.0,2554.0,33331.0,13321368.0,14882201.0,13649344.0,2.4028700573
504,20211007,325804.0,288822.0,1239741.0,2544.0,34438.0,13268433.0,14833978.0,13594237.0,2.3966332203
505,20211006,323379.0,287040.0,1219801.0,2536.0,33803.0,13237771.0,14780951.0,13561150.0,2.3845986512
506,20211005,321352.0,284197.0,1228509.0,2524.0,34631.0,13181779.0,14731640.0,13503131.0,2.3798332401
507,20211004,319777.0,282669.0,1216193.0,2513.0,34595.0,13165254.0,14701224.0,13485031.0,2.3713479042
508,20211003,318105.0,278847.0,1202878.0,2507.0,36751.0,13154144.0,14675127.0,13472249.0,2.3611870594
509,20211002,316020.0,277092.0,1179529.0,2504.0,36424.0,13149148.0,14644697.0,13465168.0,2.346944353
510,20211001,313773.0,275576.0,1169025.0,2497.0,35700.0,13113426.0,14596224.0,13427199.0,2.3368462774
511,20210930,311289.0,274205.0,1149658.0,2481.0,34603.0,13083311.0,14544258.0,13394600.0,2.3239887715
512,20210929,308725.0,272724.0,1137617.0,2474.0,33527.0,13038918.0,14485260.0,13347643.0,2.3129551786
513,20210928,305842.0,270928.0,1135394.0,2464.0,32450.0,12984337.0,14425573.0,13290179.0,2.3012632109
514,20210927,303553.0,269132.0,1120111.0,2456.0,31965.0,12942271.0,14365935.0,13245824.0,2.2916883087
515,20210926,301172.0,268140.0,1096862.0,2450.0,30582.0,12927904.0,14325938.0,13229076.0,2.2765913507
516,20210925,298402.0,266414.0,1056223.0,2441.0,29547.0,12930715.0,14285340.0,13229117.0,2.2556456337
517,20210924,295132.0,264492.0,1030500.0,2434.0,28206.0,12896053.0,14221685.0,13191185.0,2.237342589
518,20210923,292699.0,262842.0,1034720.0,2427.0,27430.0,12823650.0,14151069.0,13116349.0,2.2315584923
519,20210922,290983.0,261812.0,997996.0,2419.0,26752.0,12823456.0,14112435.0,13114439.0,2.2187986844
520,20210921,289263.0,260090.0,965875.0,2413.0,26760.0,12826146.0,14081284.0,13115409.0,2.2055202395
521,20210920,287536.0,259011.0,953532.0,2409.0,26116.0,12809907.0,14050975.0,13097443.0,2.1953598118
522,20210919,285931.0,257449.0,932234.0,2404.0,26078.0,12802333.0,14020498.0,13088264.0,2.1846365568
523,20210918,284022.0,256029.0,917857.0,2394.0,25599.0,12784737.0,13986616.0,13068759.0,2.1732897515
524,20210917,281938.0,254094.0,921233.0,2389.0,25455.0,12735788.0,13938959.0,13017726.0,2.1658006936
525,20210914,275910.0,247647.0,914400.0,2367.0,25896.0,12599919.0,13790229.0,12875829.0,2.1428523165
526,20210913,274415.0,245505.0,925739.0,2360.0,26550.0,12535589.0,13735743.0,12810004.0,2.1421929298
527,20210911,271227.0,242960.0,895077.0,2358.0,25909.0,12499159.0,13665463.0,12770386.0,2.1238747207
528,20210910,269362.0,240733.0,888674.0,2348.0,26281.0,12457022.0,13615058.0,12726384.0,2.1165635108
529,20210909,267470.0,238920.0,897924.0,2343.0,26207.0,12403479.0,13568873.0,12670949.0,2.1108916151
530,20210908,265423.0,237286.0,898494.0,2334.0,25803.0,12355753.0,13519670.0,12621176.0,2.1029973752
531,20210907,263374.0,235225.0,886983.0,2330.0,25819.0,12318059.0,13468416.0,12581433.0,2.0933545487
532,20210906,261778.0,233695.0,891318.0,2327.0,25756.0,12263652.0,13416748.0,12525430.0,2.0899721606
533,20210905,260403.0,232334.0,874694.0,2321.0,25748.0,12247641.0,13382738.0,12508044.0,2.0818842658
534,20210904,258913.0,230405.0,850535.0,2315.0,26193.0,12240913.0,13350361.0,12499826.0,2.0713328329
535,20210903,257110.0,228618.0,825198.0,2308.0,26184.0,12204374.0,13286682.0,12461484.0,2.0632374121
536,20210902,255401.0,226222.0,819939.0,2303.0,26876.0,12148175.0,13223515.0,12403576.0,2.0590916684
537,20210901,253445.0,224319.0,780979.0,2292.0,26834.0,12117722.0,13152146.0,12371167.0,2.0486749552
538,20210831,251421.0,221701.0,751241.0,2285.0,27435.0,12092056.0,13094718.0,12343477.0,2.0368734028
539,20210830,250051.0,220358.0,766807.0,2284.0,27409.0,12032826.0,13049684.0,12282877.0,2.0357689814
540,20210829,248568.0,218726.0,762594.0,2279.0,27563.0,12004765.0,13015927.0,12253333.0,2.0285745927
541,20210828,246951.0,216989.0,743177.0,2276.0,27686.0,11993364.0,12983492.0,12240315.0,2.0175216078
542,20210827,245158.0,214673.0,718479.0,2265.0,28220.0,11964158.0,12927795.0,12209316.0,2.0079585129
543,20210826,243317.0,212871.0,710599.0,2257.0,28189.0,11912886.0,12866802.0,12156203.0,2.0015871732
544,20210825,241439.0,211177.0,697586.0,2237.0,28025.0,11867588.0,12806613.0,12109027.0,1.9938761388
545,20210824,239287.0,209193.0,688192.0,2228.0,27866.0,11822279.0,12749758.0,12061566.0,1.9838800368
546,20210823,237782.0,207601.0,689243.0,2222.0,27959.0,11767004.0,12694029.0,12004786.0,1.9807266868
547,20210822,236366.0,206276.0,678447.0,2215.0,27875.0,11749530.0,12664343.0,11985896.0,1.9720344645
548,20210821,234739.0,204518.0,667998.0,2202.0,28019.0,11729864.0,12632601.0,11964603.0,1.9619455823
549,20210820,232859.0,202775.0,659590.0,2197.0,27887.0,11674560.0,12567009.0,11907419.0,1.9555791225
550,20210819,230808.0,201235.0,652740.0,2191.0,27382.0,11635156.0,12518704.0,11865964.0,1.9451264136
551,20210818,228657.0,199582.0,634727.0,2178.0,26897.0,11598301.0,12461685.0,11826958.0,1.9333542911
552,20210817,226854.0,197224.0,620680.0,2173.0,27457.0,11557443.0,12404977.0,11784297.0,1.9250533145
553,20210816,225481.0,196198.0,595225.0,2167.0,27116.0,11552071.0,12372777.0,11777552.0,1.9144980213
554,20210815,223928.0,195103.0,585131.0,2156.0,26669.0,11535659.0,12344718.0,11759587.0,1.9042165341
555,20210814,222111.0,193778.0,562705.0,2148.0,26185.0,11524464.0,12309280.0,11746575.0,1.8908575478
556,20210813,220182.0,192248.0,539535.0,2144.0,25790.0,11498250.0,12257967.0,11718432.0,1.8789373868
557,20210812,218192.0,190535.0,510096.0,2138.0,25519.0,11478954.0,12207242.0,11697146.0,1.8653439052
558,20210811,216206.0,189506.0,488067.0,2135.0,24565.0,11451927.0,12156200.0,11668133.0,1.8529613949
559,20210810,213987.0,187523.0,465922.0,2134.0,24330.0,11432177.0,12112086.0,11646164.0,1.8374032857
560,20210809,212448.0,186242.0,467508.0,2125.0,24081.0,11377875.0,12057831.0,11590323.0,1.8329773898
561,20210808,210956.0,185003.0,466279.0,2121.0,23832.0,11350208.0,12027443.0,11561164.0,1.8246951604
562,20210807,209228.0,183789.0,444937.0,2116.0,23323.0,11341763.0,11995928.0,11550991.0,1.8113424207
563,20210806,207406.0,182052.0,427050.0,2113.0,23241.0,11317196.0,11951652.0,11524602.0,1.7996803707
564,20210805,205702.0,180719.0,415489.0,2109.0,22874.0,11287245.0,11908436.0,11492947.0,1.7898107421
565,20210804,203926.0,179123.0,397889.0,2106.0,22697.0,11262430.0,11864245.0,11466356.0,1.7784726028
566,20210803,202203.0,177909.0,398300.0,2104.0,22190.0,11219513.0,11820016.0,11421716.0,1.7703381873
567,20210802,201002.0,176605.0,387170.0,2099.0,22298.0,11184433.0,11772605.0,11385435.0,1.765431009
568,20210801,199787.0,175674.0,378600.0,2098.0,22015.0,11173399.0,11751786.0,11373186.0,1.756649368
569,20210731,198345.0,174177.0,369201.0,2095.0,22073.0,11161275.0,11728821.0,11359620.0,1.746053125
570,20210730,196806.0,172757.0,357215.0,2089.0,21960.0,11128947.0,11682968.0,11325753.0,1.7376857856
571,20210729,195099.0,171559.0,342326.0,2085.0,21455.0,11100081.0,11637506.0,11295180.0,1.7272765905
572,20210728,193427.0,170494.0,323954.0,2083.0,20850.0,11068234.0,11585615.0,11261661.0,1.7175707917
573,20210727,191531.0,168629.0,309414.0,2079.0,20823.0,11027664.0,11528609.0,11219195.0,1.7071723951
574,20210726,190166.0,167365.0,281003.0,2077.0,20724.0,11001177.0,11472346.0,11191343.0,1.6992241235
575,20210725,188848.0,166375.0,274761.0,2073.0,20400.0,10969738.0,11433347.0,11158586.0,1.6924008113
576,20210724,187362.0,165246.0,274697.0,2068.0,20048.0,10968466.0,11430525.0,11155828.0,1.6794988233
577,20210723,185733.0,164206.0,278011.0,2066.0,19461.0,10924561.0,11388305.0,11110294.0,1.6717199382
578,20210722,184103.0,163073.0,269496.0,2063.0,18967.0,10890319.0,11343918.0,11074422.0,1.6624163319
579,20210721,182265.0,161634.0,252187.0,2060.0,18571.0,10864225.0,11298677.0,11046490.0,1.6499811252
580,20210720,180481.0,160347.0,244671.0,2059.0,18075.0,10826835.0,11251987.0,11007316.0,1.63964585
581,20210719,179203.0,159630.0,240689.0,2058.0,17515.0,10782542.0,11202434.0,10961745.0,1.6348035828
582,20210718,177951.0,158953.0,235438.0,2057.0,16941.0,10762592.0,11175981.0,10940543.0,1.6265280434
583,20210717,176500.0,157960.0,227636.0,2055.0,16485.0,10745090.0,11149226.0,10921590.0,1.6160650601
584,20210716,175046.0,157113.0,218192.0,2051.0,15882.0,10715346.0,11108584.0,10890392.0,1.6073434271
585,20210715,173511.0,156509.0,204479.0,2050.0,14952.0,10682466.0,11060456.0,10855977.0,1.5982992594
586,20210714,171911.0,155491.0,181905.0,2048.0,14372.0,10655043.0,11008859.0,10826954.0,1.5878057669
587,20210713,170296.0,154752.0,179130.0,2046.0,13498.0,10614873.0,10964299.0,10785169.0,1.5789831387
588,20210712,169146.0,154187.0,174671.0,2044.0,12915.0,10576081.0,10919898.0,10745227.0,1.5741500854
589,20210710,166722.0,153153.0,169719.0,2038.0,11531.0,10545199.0,10881640.0,10711921.0,1.5564155112
590,20210709,165344.0,152498.0,160468.0,2036.0,10810.0,10518405.0,10844217.0,10683749.0,1.5476215324
591,20210708,164028.0,151923.0,151158.0,2034.0,10071.0,10487596.0,10802782.0,10651624.0,1.5399341921
592,20210707,162753.0,151500.0,142748.0,2033.0,9220.0,10461001.0,10766502.0,10623754.0,1.5319725965
593,20210706,161541.0,150760.0,141699.0,2032.0,8749.0,10432476.0,10735716.0,10594017.0,1.5248323652
594,20210705,160795.0,150044.0,134893.0,2028.0,8723.0,10404446.0,10700134.0,10565241.0,1.5219245826
595,20210704,160084.0,149614.0,136297.0,2026.0,8444.0,10388744.0,10685125.0,10548828.0,1.5175524712
596,20210703,159342.0,149132.0,133909.0,2025.0,8185.0,10377366.0,10670617.0,10536708.0,1.5122560101
597,20210702,158549.0,148319.0,130666.0,2024.0,8206.0,10352388.0,10641603.0,10510937.0,1.5084192779
598,20210701,157723.0,148024.0,124925.0,2021.0,7678.0,10331669.0,10614317.0,10489392.0,1.5036429184
599,20210630,156961.0,147693.0,114110.0,2018.0,7250.0,10308001.0,10579072.0,10464962.0,1.4998716669
600,20210629,156167.0,147077.0,116858.0,2017.0,7073.0,10282716.0,10555741.0,10438883.0,1.4960125523
601,20210628,155572.0,146675.0,114843.0,2015.0,6882.0,10250514.0,10520929.0,10406086.0,1.4950097471
602,20210627,155071.0,146340.0,116376.0,2013.0,6718.0,10237231.0,10508678.0,10392302.0,1.4921718017
603,20210626,154457.0,145989.0,114573.0,2012.0,6456.0,10226486.0,10495516.0,10380943.0,1.4878898766
604,20210625,153789.0,145389.0,122188.0,2009.0,6391.0,10190568.0,10466545.0,10344357.0,1.4866946297
605,20210624,153155.0,144788.0,120971.0,2008.0,6359.0,10164656.0,10438782.0,10317811.0,1.4843749318
606,20210623,152545.0,144379.0,129791.0,2007.0,6159.0,10127613.0,10409949.0,10280158.0,1.4838779715
607,20210622,151901.0,143817.0,127127.0,2006.0,6078.0,10101015.0,10380043.0,10252916.0,1.4815394956
608,20210621,151506.0,143268.0,128433.0,2004.0,6234.0,10066108.0,10346047.0,10217614.0,1.4827923622
609,20210620,151149.0,142899.0,131062.0,2002.0,6248.0,10053423.0,10335634.0,10204572.0,1.4811890199
610,20210619,150720.0,142385.0,128721.0,1997.0,6338.0,10043713.0,10323154.0,10194433.0,1.4784539758
611,20210618,150238.0,141816.0,125837.0,1996.0,6426.0,10017973.0,10294048.0,10168211.0,1.4775263809
612,20210617,149731.0,141029.0,121319.0,1994.0,6708.0,9986786.0,10257836.0,10136517.0,1.4771444668
613,20210616,149191.0,140438.0,118764.0,1993.0,6760.0,9961429.0,10229384.0,10110620.0,1.4755870559
614,20210615,148647.0,139733.0,123664.0,1992.0,6922.0,9924159.0,10196470.0,10072806.0,1.4757258305
615,20210614,148273.0,139022.0,123424.0,1988.0,7263.0,9893800.0,10165497.0,10042073.0,1.4765178464
616,20210613,147874.0,138581.0,124517.0,1985.0,7308.0,9880516.0,10152907.0,10028390.0,1.4745537419
617,20210612,147422.0,138037.0,122200.0,1982.0,7403.0,9870913.0,10140535.0,10018335.0,1.4715219644
618,20210611,146859.0,137224.0,133753.0,1981.0,7654.0,9830452.0,10111064.0,9977311.0,1.4719296612
619,20210610,146303.0,136713.0,130327.0,1979.0,7611.0,9800232.0,10076862.0,9946535.0,1.4708941354
620,20210609,145692.0,136174.0,131424.0,1977.0,7541.0,9767667.0,10044783.0,9913359.0,1.4696532224
621,20210608,145091.0,135412.0,139260.0,1975.0,7704.0,9724233.0,10008584.0,9869324.0,1.4701209525
622,20210607,144637.0,134861.0,136526.0,1974.0,7802.0,9691134.0,9972297.0,9835771.0,1.4705202062
623,20210606,144152.0,134262.0,136465.0,1973.0,7917.0,9679080.0,9959697.0,9823232.0,1.4674599968
624,20210605,143596.0,133763.0,137164.0,1971.0,7862.0,9665194.0,9945954.0,9808790.0,1.4639522306
625,20210604,142852.0,133289.0,133844.0,1969.0,7594.0,9634628.0,9911324.0,9777480.0,1.4610308586
626,20210603,142157.0,132699.0,129822.0,1968.0,7490.0,9600345.0,9872324.0,9742502.0,1.4591426309
627,20210602,141476.0,132068.0,128917.0,1965.0,7443.0,9563957.0,9834350.0,9705433.0,1.4576990021
628,20210601,140799.0,131463.0,127612.0,1963.0,7373.0,9529991.0,9798402.0,9670790.0,1.4559203539
629,20210531,140340.0,130823.0,127953.0,1959.0,7558.0,9492865.0,9761158.0,9633205.0,1.4568360166
630,20210530,139910.0,130381.0,126493.0,1957.0,7572.0,9481211.0,9747614.0,9621121.0,1.4541964496
631,20210529,139431.0,129739.0,123790.0,1951.0,7741.0,9470370.0,9733591.0,9609801.0,1.4509249463
632,20210528,138898.0,128761.0,122872.0,1946.0,8191.0,9440686.0,9702456.0,9579584.0,1.4499377008
633,20210527,138311.0,128180.0,122659.0,1943.0,8188.0,9404723.0,9665693.0,9543034.0,1.4493399059
634,20210526,137682.0,127582.0,121069.0,1940.0,8160.0,9370707.0,9629458.0,9508389.0,1.4480055454
635,20210525,136983.0,126993.0,117098.0,1938.0,8052.0,9338646.0,9592727.0,9475629.0,1.4456349019
636,20210524,136467.0,126427.0,120704.0,1934.0,8106.0,9296442.0,9553613.0,9432909.0,1.4467117195
637,20210523,135929.0,125881.0,122235.0,1931.0,8117.0,9278135.0,9536299.0,9414064.0,1.4438928819
638,20210522,135344.0,125032.0,117558.0,1926.0,8386.0,9268064.0,9520966.0,9403408.0,1.4393079615
639,20210521,134678.0,124158.0,114144.0,1922.0,8598.0,9238286.0,9487108.0,9372964.0,1.4368773847
640,20210520,134117.0,123659.0,108873.0,1916.0,8542.0,9204368.0,9447358.0,9338485.0,1.4361751397
641,20210519,133471.0,123237.0,104494.0,1912.0,8322.0,9190679.0,9428644.0,9324150.0,1.4314548779
642,20210518,132818.0,122631.0,103413.0,1904.0,8283.0,9158773.0,9395004.0,9291591.0,1.4294430308
643,20210517,132290.0,122163.0,101804.0,1903.0,8224.0,9119206.0,9353300.0,9251496.0,1.4299308998
644,20210516,131671.0,121764.0,101663.0,1900.0,8007.0,9103280.0,9336614.0,9234951.0,1.4257899148
645,20210515,131061.0,121282.0,99216.0,1896.0,7883.0,9088817.0,9319094.0,9219878.0,1.4215047097
646,20210514,130380.0,120395.0,95208.0,1893.0,8092.0,9055703.0,9281291.0,9186083.0,1.4193209445
647,20210513,129633.0,119906.0,87517.0,1891.0,7836.0,9024003.0,9241153.0,9153636.0,1.4161913364
648,20210512,128918.0,119373.0,84279.0,1884.0,7661.0,8988342.0,9201539.0,9117260.0,1.4139993813
649,20210511,128283.0,118717.0,84628.0,1879.0,7687.0,8951373.0,9164284.0,9079656.0,1.4128618969
650,20210510,127772.0,117844.0,83398.0,1875.0,8053.0,8910889.0,9122059.0,9038661.0,1.4136164637
651,20210509,127309.0,117423.0,81280.0,1874.0,8012.0,8897182.0,9105771.0,9024491.0,1.410705601
652,20210508,126745.0,116881.0,78259.0,1865.0,7999.0,8884162.0,9089166.0,9010907.0,1.4065731673
653,20210507,126044.0,116022.0,78896.0,1860.0,8162.0,8846414.0,9051354.0,8972458.0,1.4047878518
654,20210506,125519.0,115491.0,77055.0,1851.0,8177.0,8808418.0,9010992.0,8933937.0,1.4049684926
655,20210505,124945.0,114944.0,78995.0,1847.0,8154.0,8790129.0,8994069.0,8915074.0,1.4015026684
656,20210504,124269.0,114128.0,78096.0,1840.0,8301.0,8754790.0,8957155.0,8879059.0,1.3995739863
657,20210503,123728.0,113356.0,89022.0,1834.0,8538.0,8702576.0,8915326.0,8826304.0,1.4018098628
658,20210502,123240.0,112865.0,86607.0,1833.0,8542.0,8688387.0,8898234.0,8811627.0,1.3986066364
659,20210501,122634.0,112337.0,85212.0,1831.0,8466.0,8675542.0,8883388.0,8798176.0,1.3938570903
660,20210430,122007.0,111422.0,82511.0,1828.0,8757.0,8643774.0,8848292.0,8765781.0,1.3918554433
661,20210429,121351.0,110787.0,80392.0,1825.0,8739.0,8604036.0,8805779.0,8725387.0,1.3907807183
662,20210428,120673.0,110248.0,77166.0,1821.0,8604.0,8568659.0,8766498.0,8689332.0,1.3887488704
663,20210427,119898.0,109695.0,76508.0,1820.0,8383.0,8525203.0,8721609.0,8645101.0,1.3868895227
664,20210424,118243.0,107781.0,78269.0,1812.0,8650.0,8436411.0,8632923.0,8554654.0,1.3822066912
665,20210423,117458.0,107071.0,69939.0,1811.0,8576.0,8396133.0,8583530.0,8513591.0,1.3796528397
666,20210422,116661.0,106459.0,67139.0,1808.0,8394.0,8353705.0,8537505.0,8470366.0,1.3772840512
667,20210421,115926.0,105877.0,67211.0,1806.0,8243.0,8314457.0,8497594.0,8430383.0,1.3750976675
668,20210420,115195.0,105227.0,66590.0,1802.0,8166.0,8276807.0,8458592.0,8392002.0,1.3726760312
669,20210419,114646.0,104474.0,70763.0,1801.0,8371.0,8229412.0,8414821.0,8344058.0,1.3739837378
670,20210418,114115.0,104006.0,72191.0,1797.0,8312.0,8209761.0,8396067.0,8323876.0,1.3709358476
671,20210417,113444.0,103594.0,71039.0,1794.0,8056.0,8193296.0,8377779.0,8306740.0,1.3656861777
672,20210416,112789.0,103062.0,70883.0,1790.0,7937.0,8149660.0,8333332.0,8262449.0,1.3650795302
673,20210415,112117.0,102513.0,70221.0,1788.0,7816.0,8108788.0,8291126.0,8220905.0,1.3638036201
674,20210414,111419.0,101983.0,74627.0,1782.0,7654.0,8059342.0,8245388.0,8170761.0,1.3636306336
675,20210413,110688.0,101332.0,85584.0,1775.0,7581.0,8004247.0,8200519.0,8114935.0,1.3640035317
676,20210412,110146.0,100804.0,95248.0,1770.0,7572.0,7947389.0,8152783.0,8057535.0,1.3669937518
677,20210411,109559.0,100109.0,91909.0,1768.0,7682.0,7928064.0,8129532.0,8037623.0,1.3630771186
678,20210410,108945.0,99301.0,90014.0,1765.0,7879.0,7907671.0,8106630.0,8016616.0,1.358989878
679,20210409,108269.0,98786.0,81912.0,1764.0,7719.0,7868932.0,8059113.0,7977201.0,1.357230437
680,20210408,107598.0,98360.0,77994.0,1758.0,7480.0,7826829.0,8012421.0,7934427.0,1.3560903641
681,20210407,106898.0,97928.0,74642.0,1756.0,7214.0,7784627.0,7966167.0,7891525.0,1.3545924266
682,20210406,106230.0,97363.0,79155.0,1752.0,7115.0,7735905.0,7921290.0,7842135.0,1.3546056016
683,20210405,105752.0,96900.0,80497.0,1748.0,7104.0,7682571.0,7868820.0,7788323.0,1.3578276093
684,20210404,105279.0,96589.0,79799.0,1744.0,6946.0,7664398.0,7849476.0,7769677.0,1.3549984124
685,20210403,104736.0,96196.0,75288.0,1740.0,6800.0,7649577.0,7829601.0,7754313.0,1.3506805825
686,20210402,104194.0,95861.0,70752.0,1737.0,6596.0,7613349.0,7788295.0,7717543.0,1.3500928987
687,20210401,103639.0,95439.0,68659.0,1735.0,6465.0,7575005.0,7747303.0,7678644.0,1.349704453
688,20210331,103088.0,95030.0,71302.0,1731.0,6327.0,7533410.0,7707800.0,7636498.0,1.3499381522
689,20210330,102582.0,94563.0,78424.0,1729.0,6290.0,7482993.0,7663999.0,7585575.0,1.3523299156
690,20210329,102141.0,94124.0,78938.0,1726.0,6291.0,7435252.0,7616331.0,7537393.0,1.3551237145
691,20210328,101757.0,93855.0,78605.0,1722.0,6180.0,7415234.0,7595596.0,7516991.0,1.353693253
692,20210327,101275.0,93475.0,75174.0,1721.0,6079.0,7396119.0,7572568.0,7497394.0,1.3508026922
693,20210326,100770.0,92630.0,77409.0,1716.0,6424.0,7351224.0,7529403.0,7451994.0,1.3522555171
694,20210325,100276.0,92068.0,86983.0,1709.0,6499.0,7298600.0,7485859.0,7398876.0,1.3552869381
695,20210324,99846.0,91560.0,94326.0,1707.0,6579.0,7247038.0,7441210.0,7346884.0,1.3590251322
696,20210323,99421.0,91079.0,100172.0,1704.0,6638.0,7201397.0,7400990.0,7300818.0,1.3617789129
697,20210322,99075.0,90611.0,103132.0,1697.0,6767.0,7153757.0,7355964.0,7252832.0,1.3660181291
698,20210321,98665.0,90328.0,98308.0,1696.0,6641.0,7135741.0,7332714.0,7234406.0,1.3638300089
699,20210320,98209.0,89949.0,93018.0,1693.0,6567.0,7117723.0,7308950.0,7215932.0,1.3610022932
700,20210319,97757.0,89523.0,88341.0,1690.0,6544.0,7078843.0,7264941.0,7176600.0,1.3621631413
701,20210318,97294.0,89178.0,89722.0,1688.0,6428.0,7031071.0,7218087.0,7128365.0,1.3648852156
702,20210317,96849.0,88814.0,83462.0,1686.0,6349.0,6991199.0,7171510.0,7088048.0,1.3663705437
703,20210316,96380.0,88255.0,78044.0,1678.0,6447.0,6951653.0,7126077.0,7048033.0,1.3674737334
704,20210315,96017.0,87754.0,71590.0,1675.0,6588.0,6917333.0,7084940.0,7013350.0,1.3690604347
705,20210314,95635.0,87408.0,69843.0,1669.0,6558.0,6900923.0,7066401.0,6996558.0,1.3668864032
706,20210313,95176.0,86625.0,67874.0,1667.0,6884.0,6883732.0,7046782.0,6978908.0,1.3637663657
707,20210312,94686.0,85743.0,68738.0,1662.0,7281.0,6849240.0,7012664.0,6943926.0,1.3635801994
708,20210311,94198.0,84675.0,68248.0,1652.0,7871.0,6814539.0,6976985.0,6908737.0,1.3634619468
709,20210310,93733.0,84312.0,70278.0,1648.0,7773.0,6774873.0,6938884.0,6868606.0,1.3646582727
710,20210309,93263.0,83900.0,70501.0,1645.0,7718.0,6739220.0,6902984.0,6832483.0,1.3649942487
711,20210308,92817.0,83474.0,67394.0,1642.0,7701.0,6701598.0,6861809.0,6794415.0,1.3660778742
712,20210307,92471.0,83220.0,66396.0,1634.0,7617.0,6684259.0,6843126.0,6776730.0,1.3645371735
713,20210306,92055.0,82913.0,65171.0,1632.0,7510.0,6664717.0,6821943.0,6756772.0,1.3624109264
714,20210305,91638.0,82560.0,63707.0,1627.0,7451.0,6633666.0,6789011.0,6725304.0,1.3625852452
715,20210304,91240.0,82162.0,60089.0,1619.0,7459.0,6600571.0,6751900.0,6691811.0,1.3634575154
716,20210303,90816.0,81700.0,65867.0,1612.0,7504.0,6559520.0,6716203.0,6650336.0,1.3655851373
717,20210302,90372.0,81338.0,73432.0,1606.0,7428.0,6518172.0,6681976.0,6608544.0,1.3675024332
718,20210301,90029.0,81070.0,73745.0,1605.0,7354.0,6501981.0,6665755.0,6592010.0,1.3657291175
719,20210228,89676.0,80697.0,72889.0,1603.0,7376.0,6486441.0,6649006.0,6576117.0,1.3636618691
720,20210227,89321.0,80333.0,68989.0,1595.0,7393.0,6468905.0,6627215.0,6558226.0,1.3619689226
721,20210226,88922.0,79880.0,68942.0,1585.0,7457.0,6432202.0,6590066.0,6521124.0,1.3635992813
722,20210225,88516.0,79487.0,68672.0,1581.0,7448.0,6394026.0,6551214.0,6482542.0,1.3654520094
723,20210224,88120.0,79050.0,74988.0,1576.0,7494.0,6347880.0,6510988.0,6436000.0,1.3691733996
724,20210223,87681.0,78394.0,74065.0,1573.0,7714.0,6310933.0,6472679.0,6398614.0,1.3703123832
725,20210222,87324.0,77887.0,72461.0,1562.0,7875.0,6269359.0,6429144.0,6356683.0,1.373735327
726,20210221,86992.0,77516.0,73356.0,1557.0,7919.0,6250992.0,6411340.0,6337984.0,1.3725500095
727,20210220,86576.0,77083.0,76137.0,1553.0,7940.0,6227918.0,6390631.0,6314494.0,1.3710678955
728,20210219,86128.0,76513.0,71116.0,1550.0,8065.0,6188748.0,6345992.0,6274876.0,1.3725848925
729,20210218,85567.0,75896.0,70720.0,1544.0,8127.0,6146927.0,6303214.0,6232494.0,1.3729174869
730,20210217,84946.0,75360.0,72410.0,1538.0,8048.0,6103211.0,6260567.0,6188157.0,1.3727188886
731,20210216,84325.0,74551.0,76897.0,1534.0,8240.0,6052268.0,6213490.0,6136593.0,1.3741338231
732,20210215,83869.0,73794.0,80146.0,1527.0,8548.0,5998845.0,6162860.0,6082714.0,1.3788088672
733,20210214,83525.0,73559.0,78200.0,1522.0,8444.0,5978361.0,6140086.0,6061886.0,1.3778715073
734,20210213,83199.0,73227.0,70251.0,1514.0,8458.0,5961887.0,6115337.0,6045086.0,1.3763079631
735,20210212,82837.0,72936.0,80861.0,1507.0,8394.0,5929671.0,6093369.0,6012508.0,1.3777445285
736,20210211,82434.0,72638.0,81614.0,1496.0,8300.0,5905960.0,6070008.0,5988394.0,1.3765627311
737,20210210,81930.0,72226.0,80076.0,1486.0,8218.0,5868017.0,6030023.0,5949947.0,1.3769870555
738,20210209,81487.0,71676.0,82630.0,1482.0,8329.0,5823289.0,5987406.0,5904776.0,1.3800184799
739,20210208,81185.0,71218.0,84843.0,1474.0,8493.0,5772169.0,5938197.0,5853354.0,1.3869825744
740,20210207,80896.0,70865.0,90751.0,1471.0,8560.0,5745328.0,5916975.0,5826224.0,1.3884807724
741,20210206,80524.0,70505.0,97677.0,1464.0,8555.0,5715152.0,5893353.0,5795676.0,1.3893806348
742,20210205,80131.0,70117.0,107457.0,1459.0,8555.0,5659590.0,5847178.0,5739721.0,1.3960783111
743,20210204,79762.0,69704.0,120538.0,1448.0,8610.0,5602795.0,5803095.0,5682557.0,1.4036286833
744,20210203,79311.0,69299.0,138849.0,1441.0,8571.0,5538554.0,5756714.0,5617865.0,1.4117640776
745,20210202,78844.0,68775.0,154265.0,1435.0,8634.0,5478304.0,5711413.0,5557148.0,1.4187853193
746,20210201,78508.0,68309.0,149456.0,1425.0,8774.0,5433878.0,5661842.0,5512386.0,1.4242108589
747,20210129,77395.0,66503.0,142753.0,1399.0,9493.0,5349116.0,5569264.0,5426511.0,1.426238701
748,20210128,76926.0,66016.0,139424.0,1386.0,9524.0,5305839.0,5522189.0,5382765.0,1.42911682
749,20210127,76429.0,65478.0,138427.0,1378.0,9573.0,5254391.0,5469247.0,5330820.0,1.4337193902
750,20210126,75875.0,64793.0,138624.0,1371.0,9711.0,5208269.0,5422768.0,5284144.0,1.4358995515
